id,name,name_en,district_id,district_name,sub_district_id,sub_district_name,municipal_status_id,municipal_status_name,coordinates_itm_east,coordinates_itm_north,coordinates_wgs84_latitude,coordinates_wgs84_longitude,population,natural_region_id,natural_region_name,type_of_locality_id,type_of_locality_group,type_of_locality_form,local_authorities_cluster_id,local_authorities_cluster_name,previous_names,merged_locality_names
1200,"מודיעין-מכבים-רעות","Modi'in-Makkabbim-Re'ut",4,"המרכז",43,"רמלה",0,"עירייה",201130,644780,31.89586,35.01079,97097,431,"אזור מודיעין",150,"יישוב עירוני","יישובים יהודיים 99,999-50,000 תושבים",,,,"מודיעין,מכבים-רעות"
3797,"מודיעין עילית","Modi'in Illit",7,"אזור יהודה ושומרון",74,"ראמאללה",0,"עירייה",204270,648780,31.93198,35.04392,80997,,,150,"יישוב עירוני","יישובים יהודיים 99,999-50,000 תושבים",710,"אשכול רשויות יהודה ושומרון",,
269,"מולדת","Moledet",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",241610,721360,32.58637,35.44047,1096,233,"רמת כוכב",320,"יישוב כפרי","מושבים שיתופיים",213,"אשכול רשויות הגליל והעמקים",,
208,"מוצא עילית","Moza Illit",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",215020,633450,31.79382,35.15767,1524,111,"הרי יהודה",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",,,,
635,"מוקייבלה","Muqeible",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",228130,713310,32.51397,35.29682,4261,234,"עמק יזרעאל",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",213,"אשכול רשויות הגליל והעמקים",,
1163,"מורן","Moran",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",237160,758530,32.92161,35.39378,497,242,"אזור כרמיאל",330,"יישוב כפרי","קיבוצים",210,"אשכול רשויות בית הכרם הגלילי",,
1178,"מורשת","Moreshet",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",222110,747910,32.82599,35.23285,1592,241,"אזור שפרעם",370,"יישוב כפרי","יישובים קהילתיים",210,"אשכול רשויות בית הכרם הגלילי",,
606,"מזור","Mazor",4,"המרכז",42,"פתח תקווה",25,"מועצה אזורית חבל מודיעין",193100,662070,32.05163,34.92543,1329,422,"אזור פתח תקווה",310,"יישוב כפרי","מושבים",,,,
28,"מזכרת בתיה","Mazkeret Batya",4,"המרכז",44,"רחובות",99,"מועצה מקומית",185290,639870,31.85122,34.84352,15424,441,"אזור רחובות",170,"יישוב עירוני","יישובים יהודיים 19,999-10,000 תושבים",420,"אשכול רשויות שורק דרומי",,
104,"מזרע","Mizra",2,"הצפון",23,"יזרעאל",9,"מועצה אזורית עמק יזרעאל",227140,728500,32.65095,35.28641,792,234,"עמק יזרעאל",330,"יישוב כפרי","קיבוצים",213,"אשכול רשויות הגליל והעמקים",,
517,"מזרעה","Mazra'a",2,"הצפון",24,"עכו",99,"מועצה מקומית",209540,765420,32.98383,35.09842,4078,245,"אזור נהריה",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",212,"אשכול רשויות גליל מערבי",,
3599,"מחולה","Mehola",7,"אזור יהודה ושומרון",75,"ירדן-יריחו",75,"מועצה אזורית ערבות הירדן",248660,696920,32.36582,35.5148,649,,,310,"יישוב כפרי","מושבים",710,"אשכול רשויות יהודה ושומרון",,
1196,"מחנה יתיר","Mahane Yattir",6,"הדרום",62,"באר שבע",,"חסר מעמד מוניציפלי",205720,583960,31.34741,35.06016,304,623,"אזור באר שבע",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",,,,
308,"מחניים","Mahanayim",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",253630,766060,32.98911,35.57014,815,213,"אזור חצור",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
776,"מחסיה","Mahseya",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",200770,628370,31.74787,35.0073,493,112,"שפלת יהודה",310,"יישוב כפרי","מושבים",,,,
43,"מטולה","Metula",2,"הצפון",21,"צפת",99,"מועצה מקומית",254170,798170,33.27861,35.57714,1692,211,"עמק חולה",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",211,"אשכול רשויות גליל מזרחי",,
822,"מטע","Matta",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",205960,625050,31.718,35.06212,961,111,"הרי יהודה",310,"יישוב כפרי","מושבים",,,,
1128,"מי עמי","Me Ammi",3,"חיפה",32,"חדרה",14,"מועצה אזורית מנשה",214160,712290,32.50479,35.14815,363,323,"הר אלכסנדר",320,"יישוב כפרי","מושבים שיתופיים",,,,
2054,"מיטב","Metav",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",228500,716850,32.54589,35.30079,460,234,"עמק יזרעאל",310,"יישוב כפרי","מושבים",213,"אשכול רשויות הגליל והעמקים",,
649,"מייסר","Meiser",3,"חיפה",32,"חדרה",14,"מועצה אזורית מנשה",204160,705640,32.44473,35.04184,2084,323,"הר אלכסנדר",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",,,,
4019,"מיצר","Mezar",2,"הצפון",29,"גולן",71,"מועצה אזורית גולן",269260,741500,32.76707,35.73604,324,294,"גולן דרומי",310,"יישוב כפרי","מושבים",211,"אשכול רשויות גליל מזרחי",,
1282,"מירב","Merav",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",239920,706550,32.45286,35.42215,744,231,"עמק בית שאן",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
607,"מירון","Meron",2,"הצפון",21,"צפת",2,"מועצה אזורית מרום הגליל",241470,765800,32.98708,35.44003,1091,212,"גליל עליון מזרחי",310,"יישוב כפרי","מושבים",211,"אשכול רשויות גליל מזרחי",,
731,"מישר","Meshar",4,"המרכז",44,"רחובות",32,"מועצה אזורית גדרות",176800,636350,31.81919,34.75398,811,441,"אזור רחובות",310,"יישוב כפרי","מושבים",,,,
1268,"מיתר","Metar",6,"הדרום",62,"באר שבע",99,"מועצה מקומית",193550,581780,31.32755,34.93232,10566,623,"אזור באר שבע",170,"יישוב עירוני","יישובים יהודיים 19,999-10,000 תושבים",610,"אשכול רשויות נגב מזרחי",,
3614,"מכורה","Mekhora",7,"אזור יהודה ושומרון",75,"ירדן-יריחו",75,"מועצה אזורית ערבות הירדן",240100,674630,32.16501,35.42337,185,,,310,"יישוב כפרי","מושבים",710,"אשכול רשויות יהודה ושומרון",,
1343,"מכחול","Makchul",6,"הדרום",62,"באר שבע",69,"מועצה אזורית אל קסום",206360,577600,31.29006,35.06697,1126,623,"אזור באר שבע",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",610,"אשכול רשויות נגב מזרחי","מרעית",
382,"מכמורת","Mikhmoret",4,"המרכז",41,"השרון",16,"מועצה אזורית עמק חפר",188310,701420,32.40635,34.87343,1504,411,"מערב השרון",310,"יישוב כפרי","מושבים",,,,
1202,"מכמנים","Mikhmannim",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",230870,756870,32.90673,35.32651,597,242,"אזור כרמיאל",370,"יישוב כפרי","יישובים קהילתיים",210,"אשכול רשויות בית הכרם הגלילי",,
164,"מלאה","Mele'a",2,"הצפון",23,"יזרעאל",8,"מועצה אזורית הגלבוע",222540,718840,32.56386,35.23735,375,234,"עמק יזרעאל",310,"יישוב כפרי","מושבים",213,"אשכול רשויות הגליל והעמקים",,
2044,"מלילות","Melilot",6,"הדרום",62,"באר שבע",39,"מועצה אזורית שדות נגב",161510,588780,31.38952,34.59529,381,621,"אזור גרר",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
596,"מלכייה","Malkiyya",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",248040,778420,33.10072,35.51072,436,212,"גליל עליון מזרחי",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
1154,"מלכישוע","Malkishua",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",239090,704970,32.43862,35.41329,243,231,"עמק בית שאן",340,"יישוב כפרי","יישובים מוסדיים, יהודיים",214,"אשכול רשויות הכנרת והעמקים",,
2030,"מנוחה","Menuha",6,"הדרום",61,"אשקלון",50,"מועצה אזורית לכיש",178850,618450,31.65784,34.77637,668,611,"אזור מלאכי",310,"יישוב כפרי","מושבים",,,,
1174,"מנוף","Manof",2,"הצפון",24,"עכו",56,"מועצה אזורית משגב",222460,750940,32.85331,35.2366,858,241,"אזור שפרעם",310,"יישוב כפרי","מושבים",210,"אשכול רשויות בית הכרם הגלילי",,
1205,"מנות","Manot",2,"הצפון",24,"עכו",52,"מועצה אזורית מעלה יוסף",218530,771500,33.0387,35.19459,497,243,"אזור יחיעם",310,"יישוב כפרי","מושבים",212,"אשכול רשויות גליל מערבי",,
48,"מנחמיה","Menahemya",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",252340,730230,32.66608,35.55506,1065,231,"עמק בית שאן",350,"יישוב כפרי","יישובים כפריים אחרים, יהודיים",214,"אשכול רשויות הכנרת והעמקים",,
347,"מנרה","Menara",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",251170,789030,33.1963,35.54461,266,212,"גליל עליון מזרחי",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
994,"מנשית זבדה","Manshiyyet Zabda",2,"הצפון",25,"יזרעאל",9,"מועצה אזורית עמק יזרעאל",218440,734670,32.70661,35.19367,1471,237,"הרי נצרת-תירען",450,"יישוב כפרי","יישובים כפריים אחרים, לא-יהודיים",213,"אשכול רשויות הגליל והעמקים",,
1258,"מסד","Massad",2,"הצפון",22,"כנרת",3,"מועצה אזורית הגליל התחתון",239920,749920,32.84393,35.4231,387,222,"גליל תחתון מזרחי",370,"יישוב כפרי","יישובים קהילתיים",214,"אשכול רשויות הכנרת והעמקים",,
263,"מסדה","Massada",2,"הצפון",22,"כנרת",6,"מועצה אזורית עמק הירדן",256390,732200,32.68372,35.59832,376,221,"כנרות",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
298,"מסילות","Mesillot",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",244800,711300,32.49559,35.47417,463,231,"עמק בית שאן",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
742,"מסילת ציון","Mesillat Ziyyon",1,"ירושלים",11,"ירושלים",26,"מועצה אזורית מטה יהודה",201140,634400,31.80225,35.01109,1214,112,"שפלת יהודה",310,"יישוב כפרי","מושבים",,,,
748,"מסלול","Maslul",6,"הדרום",62,"באר שבע",42,"מועצה אזורית מרחבים",160920,581560,31.32438,34.58951,902,622,"אזור בשור",310,"יישוב כפרי","מושבים",620,"אשכול רשויות נגב מערבי",,
4203,"מסעדה","Mas'ade",2,"הצפון",29,"גולן",99,"מועצה מקומית",270920,792970,33.23106,35.75663,3812,292,"גולן צפוני",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",211,"אשכול רשויות גליל מזרחי",,
197,"מעברות","Ma'barot",4,"המרכז",41,"השרון",16,"מועצה אזורית עמק חפר",191260,696680,32.36368,34.90493,983,411,"מערב השרון",330,"יישוב כפרי","קיבוצים",,,,
1082,"מעגלים","Ma'galim",6,"הדרום",62,"באר שבע",39,"מועצה אזורית שדות נגב",161830,589580,31.39675,34.59861,2058,621,"אזור גרר",190,"יישוב עירוני","יישובים יהודיים 4,999-2,000 תושבים",620,"אשכול רשויות נגב מערבי",,
678,"מעגן","Ma'agan",2,"הצפון",22,"כנרת",6,"מועצה אזורית עמק הירדן",256570,734740,32.70662,35.60034,394,221,"כנרות",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
694,"מעגן מיכאל","Ma'agan Mikha'el",3,"חיפה",32,"חדרה",15,"מועצה אזורית חוף הכרמל",192330,718000,32.55596,34.91569,2069,321,"חוף הכרמל",193,"יישוב עירוני","קיבוצים 4,999-2,000 תושבים",,,,
272,"מעוז חיים","Ma'oz Hayyim",2,"הצפון",23,"יזרעאל",7,"מועצה אזורית עמק המעיינות",251960,711050,32.49315,35.55035,502,231,"עמק בית שאן",330,"יישוב כפרי","קיבוצים",214,"אשכול רשויות הכנרת והעמקים",,
3657,"מעון","Ma'on",7,"אזור יהודה ושומרון",77,"חברון",78,"מועצה אזורית הר חברון",215590,591300,31.41369,35.16385,592,,,320,"יישוב כפרי","מושבים שיתופיים",710,"אשכול רשויות יהודה ושומרון",,
570,"מעונה","Me'ona",2,"הצפון",24,"עכו",52,"מועצה אזורית מעלה יוסף",224760,769040,33.01651,35.26127,974,243,"אזור יחיעם",310,"יישוב כפרי","מושבים",212,"אשכול רשויות גליל מערבי",,
416,"מעיין ברוך","Ma'yan Barukh",2,"הצפון",21,"צפת",1,"מועצה אזורית הגליל העליון",256990,793880,33.23984,35.60723,724,211,"עמק חולה",330,"יישוב כפרי","קיבוצים",211,"אשכול רשויות גליל מזרחי",,
290,"מעיין צבי","Ma'yan Zevi",3,"חיפה",32,"חדרה",15,"מועצה אזורית חוף הכרמל",194680,719350,32.56819,34.94067,762,322,"אזור זכרון יעקב",330,"יישוב כפרי","קיבוצים",,,,
518,"מעיליא","Mi'elya",2,"הצפון",24,"עכו",99,"מועצה מקומית",224380,770220,33.02715,35.25721,3267,243,"אזור יחיעם",290,"יישוב עירוני","יישובים לא יהודיים 4,999-2,000 תושבים",212,"אשכול רשויות גליל מערבי",,
3616,"מעלה אדומים","Ma'ale Adummim",7,"אזור יהודה ושומרון",76,"בית לחם",0,"עירייה",229120,631940,31.78017,35.30653,37555,,,160,"יישוב עירוני","יישובים יהודיים 49,999-20,000 תושבים",,,,
